month/day	vader compound	vader sentiment
2014-08-16	-0.37359999999999993	negative
2014-08-17	2.7702999999999998	positive
2014-08-18	2.4642999999999997	positive
2014-08-19	0.4019	positive
2014-08-20	0.9259000000000001	positive
2014-08-21	-0.6775	negative
2014-08-22	-0.022299999999999903	negative
2014-08-23	1.4517	positive
2014-08-24	-1.0574	negative
2014-08-25	-0.6648999999999998	negative
2014-08-26	-1.6945999999999999	negative
2014-08-27	-0.14850000000000002	negative
2014-08-28	-1.7191	negative
2014-08-29	-0.025399999999999937	negative
2014-08-30	0.5491	positive
2014-08-31	-1.4828000000000001	negative
2014-09-01	2.6405	positive
2014-09-02	1.1473	positive
2014-09-03	-2.8989000000000003	negative
2014-09-04	1.9232	positive
2014-09-05	-1.7702	negative
2014-09-06	1.5884999999999998	positive
2014-09-07	3.0083	positive
2014-09-08	1.5669	positive
2014-09-09	0.514	positive
2014-09-10	2.7468000000000004	positive
2014-09-11	-0.8815	negative
2014-09-12	1.5762	positive
2014-09-13	-2.6457	negative
2014-09-14	-1.2058	negative
2014-09-15	0.3818	positive
2014-09-16	1.0731	positive
2014-09-17	0.7234	positive
2014-09-18	1.1549	positive
2014-09-19	0.12869999999999998	positive
2014-09-20	-0.26530000000000015	negative
2014-09-21	0.9017999999999998	positive
2014-09-22	1.4635	positive
2014-09-23	0.40680000000000005	positive
2014-09-24	-1.3281999999999998	negative
2014-09-25	-1.3371	negative
2014-09-26	0.46829999999999994	positive
2014-09-27	1.1772	positive
2014-09-28	-1.3883	negative
2014-09-29	-0.2027	negative
2014-09-30	0.3712	positive
2014-10-01	-0.4475	negative
2014-10-02	-0.4553	negative
2014-10-03	-1.8301	negative
2014-10-04	-1.6809	negative
2014-10-05	2.739	positive
2014-10-06	-1.1918000000000002	negative
2014-10-07	0.25100000000000006	positive
2014-10-08	1.7127000000000001	positive
2014-10-09	-0.7783	negative
2014-10-10	1.501	positive
2014-10-11	-0.20179999999999995	negative
2014-10-12	-0.020499999999999907	negative
2014-10-13	0.026400000000000035	positive
2014-10-14	1.6507999999999998	positive
2014-10-15	0.07210000000000005	positive
2014-10-16	-3.3038	negative
2014-10-17	2.472	positive
2014-10-18	-1.2943	negative
2014-10-19	-0.16019999999999995	negative
2014-10-20	1.2792	positive
2014-10-21	-2.1276	negative
2014-10-22	-0.9477	negative
2014-10-23	-2.0723000000000003	negative
2014-10-24	0.5411	positive
2014-10-25	1.129	positive
2014-10-26	0.4404	positive
2014-10-27	0.7679	positive
2014-10-28	-0.2733	negative
2014-10-29	0.9878	positive
2014-10-30	-0.3519	negative
2014-10-31	0.3182	positive
2014-11-01	0.5051	positive
2014-11-02	0.8265000000000001	positive
2014-11-03	3.3335	positive
2014-11-04	-0.24259999999999993	negative
2014-11-05	-0.036499999999999866	negative
2014-11-06	-0.38380000000000003	negative
2014-11-07	-0.6796	negative
2014-11-08	-0.5242	negative
2014-11-09	-0.47479999999999994	negative
2014-11-10	-0.3987	negative
2014-11-11	1.1864	positive
2014-11-12	-0.48619999999999997	negative
2014-11-13	1.0005	positive
2014-11-14	-1.1139999999999999	negative
2014-11-15	0.5027999999999999	positive
2014-11-16	0.3588	positive
2014-11-17	0.31089999999999995	positive
2014-11-18	-1.2258	negative
2014-11-19	-2.7178999999999998	negative
2014-11-20	-1.2145	negative
2014-11-21	1.9007	positive
2014-11-22	0.0	neutral
2014-11-23	0.5436000000000001	positive
2014-11-24	1.0783	positive
2014-11-25	1.5928	positive
2014-11-26	2.29	positive
2014-11-27	0.9873000000000001	positive
2014-11-28	2.5188	positive
2014-11-29	-0.4842999999999999	negative
2014-11-30	0.13570000000000004	positive
2014-12-01	0.5753	positive
2014-12-02	0.728	positive
2014-12-03	-0.0484	negative
2014-12-04	-0.251	negative
2014-12-05	0.19250000000000003	positive
2014-12-06	-0.8348	negative
2014-12-07	0.08820000000000006	positive
2014-12-08	0.5151999999999999	positive
2014-12-09	-0.819	negative
2014-12-10	-2.3326000000000002	negative
2014-12-11	2.4875	positive
2014-12-12	0.09460000000000013	positive
2014-12-13	1.4333	positive
2014-12-14	0.7343	positive
2014-12-15	2.1685	positive
2014-12-16	0.3611	positive
2014-12-17	0.021299999999999875	positive
2014-12-18	1.34	positive
2014-12-19	0.5690999999999999	positive
2014-12-20	-2.5938	negative
2014-12-21	0.8977999999999999	positive
2014-12-22	1.3237	positive
2014-12-23	0.4059	positive
2014-12-24	1.4964	positive
2014-12-25	-0.9885999999999998	negative
2014-12-26	0.1641000000000002	positive
2014-12-27	-0.5824999999999999	negative
2014-12-28	0.06629999999999996	positive
2014-12-29	-0.5037	negative
2014-12-30	-0.6633999999999999	negative
2014-12-31	4.587000000000001	positive
2015-01-01	2.0688	positive
2015-01-02	1.0875	positive
2015-01-03	0.7948999999999999	positive
2015-01-04	1.2142	positive
2015-01-05	-0.5792	negative
2015-01-06	2.1142	positive
2015-01-07	-0.9977999999999999	negative
2015-01-08	0.8103	positive
2015-01-09	-0.23209999999999997	negative
2015-01-10	0.6780999999999999	positive
2015-01-11	0.7353000000000001	positive
2015-01-12	0.9922000000000001	positive
2015-01-13	-0.5016	negative
2015-01-14	-0.33910000000000007	negative
2015-01-15	2.0059	positive
2015-01-16	3.0727	positive
2015-01-17	0.060500000000000054	positive
2015-01-18	1.7395	positive
2015-01-19	-2.9819999999999998	negative
2015-01-20	-1.3578000000000001	negative
2015-01-21	3.0928	positive
2015-01-22	0.0046000000000000485	neutral
2015-01-23	2.7936	positive
2015-01-24	0.9599999999999999	positive
2015-01-25	2.2720000000000002	positive
2015-01-26	1.7471999999999999	positive
2015-01-27	-0.4284999999999999	negative
2015-01-28	0.026599999999999957	positive
2015-01-29	-0.802	negative
2015-01-30	0.16380000000000006	positive
2015-01-31	-0.5923	negative
2015-02-01	-0.46929999999999994	negative
2015-02-02	3.153	positive
2015-02-03	0.3344	positive
2015-02-04	0.18410000000000004	positive
2015-02-05	0.6636	positive
2015-02-06	-0.004300000000000026	neutral
2015-02-07	1.0627	positive
2015-02-08	1.0207000000000002	positive
2015-02-09	0.4951	positive
2015-02-10	-1.0352999999999999	negative
2015-02-11	-0.6852	negative
2015-02-12	1.2498	positive
2015-02-13	-2.4977	negative
2015-02-14	-0.3583	negative
2015-02-15	-0.9245999999999999	negative
2015-02-16	1.9665000000000001	positive
2015-02-17	-0.31779999999999997	negative
2015-02-18	-1.7279	negative
2015-02-19	-0.5054	negative
2015-02-20	0.3373999999999999	positive
2015-02-21	-1.7614	negative
2015-02-22	1.9561000000000002	positive
2015-02-23	-1.4047999999999998	negative
2015-02-24	0.12290000000000001	positive
2015-02-25	3.7617	positive
2015-02-26	1.2291	positive
2015-02-27	0.6301999999999999	positive
2015-02-28	0.20809999999999998	positive
2015-03-01	-0.5632	negative
2015-03-02	3.2045	positive
2015-03-03	0.3174999999999999	positive
2015-03-04	0.8622	positive
2015-03-05	1.0683	positive
2015-03-06	-1.7987	negative
2015-03-07	-2.1191	negative
2015-03-08	0.15389999999999998	positive
2015-03-09	-0.0791	negative
2015-03-10	0.5356	positive
2015-03-11	0.25749999999999995	positive
2015-03-12	-0.14179999999999998	negative
2015-03-13	-0.9814999999999999	negative
2015-03-14	1.6360000000000001	positive
2015-03-15	2.5737	positive
2015-03-16	1.5686	positive
2015-03-17	1.7597	positive
2015-03-18	4.5453	positive
2015-03-19	-1.0476999999999999	negative
2015-03-20	-0.4763	negative
2015-03-21	-0.5179	negative
2015-03-22	-1.9366999999999999	negative
2015-03-23	-4.9007	negative
2015-03-24	0.546	positive
2015-03-25	2.0459	positive
2015-03-26	1.9473	positive
2015-03-27	1.1320000000000001	positive
2015-03-28	-0.5092	negative
2015-03-29	0.30700000000000016	positive
2015-03-30	0.13829999999999998	positive
2015-03-31	-1.4291	negative
2015-04-01	0.5788999999999999	positive
2015-04-02	0.6380999999999999	positive
2015-04-03	2.2795	positive
2015-04-04	0.5574	positive
2015-04-05	0.7003	positive
2015-04-06	0.8058	positive
2015-04-07	0.27969999999999995	positive
2015-04-08	0.8315999999999999	positive
2015-04-09	1.169	positive
2015-04-10	-0.9152000000000001	negative
2015-04-11	0.5919999999999999	positive
2015-04-12	0.27290000000000003	positive
2015-04-13	0.07249999999999988	positive
2015-04-14	0.7108000000000001	positive
2015-04-15	1.4145	positive
2015-04-16	1.1351	positive
2015-04-17	-0.37250000000000005	negative
2015-04-18	-0.46629999999999994	negative
2015-04-19	-0.8654	negative
2015-04-20	-0.13299999999999998	negative
2015-04-21	4.8044	positive
2015-04-22	0.8657	positive
2015-04-23	-2.188	negative
2015-04-24	0.6607	positive
2015-04-25	-1.3191	negative
2015-04-26	0.06910000000000005	positive
2015-04-27	0.4881	positive
2015-04-28	-1.0757	negative
2015-04-29	1.1200999999999999	positive
2015-04-30	0.3004	positive
2015-05-01	0.9167000000000001	positive
2015-05-02	1.5214	positive
2015-05-03	-2.6389	negative
2015-05-04	0.7420999999999999	positive
2015-05-05	0.7594	positive
2015-05-06	1.3	positive
2015-05-07	2.129	positive
2015-05-08	1.1848999999999998	positive
2015-05-09	-0.7529	negative
2015-05-10	0.31870000000000004	positive
2015-05-11	-1.6665999999999999	negative
2015-05-12	-0.3243999999999999	negative
2015-05-13	1.9319000000000002	positive
2015-05-14	1.3131	positive
2015-05-15	0.22840000000000002	positive
2015-05-16	-1.458	negative
2015-05-17	1.2111	positive
2015-05-18	-0.4375999999999999	negative
2015-05-19	-0.7131000000000001	negative
2015-05-20	0.7906	positive
2015-05-21	-0.4576	negative
2015-05-22	1.1703999999999999	positive
2015-05-23	-1.0010999999999999	negative
2015-05-24	-0.5733000000000001	negative
2015-05-25	2.251	positive
2015-05-26	0.6294	positive
2015-05-27	0.8472	positive
2015-05-28	1.2076	positive
2015-05-29	1.229	positive
2015-05-30	-0.6649999999999999	negative
2015-05-31	1.2992	positive
2015-06-01	-1.4133	negative
2015-06-02	-1.5653	negative
2015-06-03	-0.8673000000000001	negative
2015-06-04	-0.0026999999999999524	neutral
2015-06-05	-0.8533999999999999	negative
2015-06-06	0.32409999999999994	positive
2015-06-07	0.18669999999999992	positive
2015-06-08	-0.20400000000000007	negative
2015-06-09	0.7695000000000001	positive
2015-06-10	-1.3018999999999998	negative
2015-06-11	-0.2553	negative
2015-06-12	-0.8406	negative
2015-06-13	-0.46609999999999996	negative
2015-06-14	0.6305	positive
2015-06-15	-0.08589999999999998	negative
2015-06-16	1.4506	positive
2015-06-17	-0.3913000000000002	negative
2015-06-18	-1.7726000000000002	negative
2015-06-19	1.2487	positive
2015-06-20	-1.4734	negative
2015-06-21	0.04060000000000008	positive
2015-06-22	-0.4375	negative
2015-06-23	1.5194999999999999	positive
2015-06-24	0.3248	positive
2015-06-25	1.0359	positive
2015-06-26	-0.02389999999999992	negative
2015-06-27	-0.22610000000000002	negative
2015-06-28	0.29159999999999997	positive
2015-06-29	1.6375	positive
2015-06-30	-0.1417000000000001	negative
2015-07-01	4.3567	positive
2015-07-02	0.1443000000000001	positive
2015-07-03	0.86	positive
2015-07-04	0.4533	positive
2015-07-05	-0.3536	negative
2015-07-06	-0.8253	negative
2015-07-07	-2.0393	negative
2015-07-08	1.0136	positive
2015-07-09	1.0408	positive
2015-07-10	2.5370999999999997	positive
2015-07-11	-0.2612000000000001	negative
2015-07-12	2.9879	positive
2015-07-13	0.21829999999999994	positive
2015-07-14	2.2921	positive
2015-07-15	0.663	positive
2015-07-16	0.23320000000000002	positive
2015-07-17	1.7654999999999998	positive
2015-07-18	0.5642	positive
2015-07-19	0.5816	positive
2015-07-20	-1.0272999999999999	negative
2015-07-21	-0.5877	negative
2015-07-22	2.4553	positive
2015-07-23	-1.8239	negative
2015-07-24	-3.537	negative
2015-07-25	0.6805	positive
2015-07-26	1.0591	positive
2015-07-27	-2.0206999999999997	negative
2015-07-28	10.3865	positive
2015-07-29	0.37479999999999986	positive
2015-07-30	2.7694	positive
2015-07-31	1.6319	positive
2015-08-01	0.17759999999999998	positive
2015-08-02	2.6717	positive
2015-08-03	0.22100000000000009	positive
2015-08-04	1.7429999999999999	positive
2015-08-05	0.19340000000000002	positive
2015-08-06	-0.9258	negative
2015-08-07	-0.11539999999999995	negative
2015-08-08	2.5713	positive
2015-08-09	1.4065	positive
2015-08-10	1.8105	positive
2015-08-11	0.051700000000000135	positive
2015-08-12	1.2113	positive
2015-08-13	0.13479999999999986	positive
2015-08-14	1.1738	positive
2015-08-15	1.6263	positive
2015-08-16	1.4375	positive
2015-08-17	4.5647	positive
2015-08-18	-1.54	negative
2015-08-19	0.08850000000000002	positive
2015-08-20	0.47650000000000003	positive
2015-08-21	-1.3399	negative
2015-08-22	1.7022	positive
2015-08-23	1.2675	positive
2015-08-24	1.8972	positive
2015-08-25	0.7897	positive
2015-08-26	-1.043	negative
2015-08-27	1.3814000000000002	positive
2015-08-28	0.5559999999999998	positive
2015-08-29	-0.23950000000000016	negative
2015-08-30	-0.5266000000000001	negative
2015-08-31	-1.9603	negative
2015-09-01	1.2572999999999999	positive
2015-09-02	1.972	positive
2015-09-03	0.3527	positive
2015-09-04	-0.5271999999999999	negative
2015-09-05	1.3153	positive
2015-09-06	-1.1853	negative
2015-09-07	3.5531	positive
2015-09-08	1.7118	positive
2015-09-09	-1.7058	negative
2015-09-10	-0.7726000000000001	negative
2015-09-11	0.7588	positive
2015-09-12	0.3954	positive
2015-09-13	1.961	positive
2015-09-14	-0.20829999999999993	negative
2015-09-15	1.7896	positive
2015-09-16	-1.8045999999999998	negative
2015-09-17	1.7044	positive
2015-09-18	1.2736999999999998	positive
2015-09-19	-2.3211	negative
2015-09-20	2.35	positive
2015-09-21	-0.7810999999999999	negative
2015-09-22	1.6351	positive
2015-09-23	1.9651999999999998	positive
2015-09-24	-1.2540999999999998	negative
2015-09-25	0.05860000000000004	positive
2015-09-26	0.4936999999999999	positive
2015-09-27	1.3938000000000001	positive
2015-09-28	-2.2351	negative
2015-09-29	1.8256000000000001	positive
2015-09-30	2.3778	positive
2015-10-01	-0.46509999999999996	negative
2015-10-02	1.3462	positive
2015-10-03	0.4404	positive
2015-10-04	0.24229999999999996	positive
2015-10-05	-0.1543	negative
2015-10-06	-1.0052	negative
2015-10-07	0.24180000000000001	positive
2015-10-08	-1.7704	negative
2015-10-09	-0.3227	negative
2015-10-10	-0.9289000000000001	negative
2015-10-11	1.1	positive
2015-10-12	-0.9101	negative
2015-10-13	2.8203	positive
2015-10-14	-2.758	negative
2015-10-15	-2.9916	negative
2015-10-16	2.4541999999999997	positive
2015-10-17	2.8200000000000003	positive
2015-10-18	-2.7481999999999998	negative
2015-10-19	0.6067	positive
2015-10-20	-0.9231	negative
2015-10-21	3.4139	positive
2015-10-22	-1.1714	negative
2015-10-23	-0.41890000000000005	negative
2015-10-24	0.6026	positive
2015-10-25	1.7521	positive
2015-10-26	-0.23079999999999995	negative
2015-10-27	0.7181	positive
2015-10-28	2.5767	positive
2015-10-29	1.4134	positive
2015-10-30	0.5551999999999999	positive
2015-10-31	0.11129999999999995	positive
2015-11-01	0.037499999999999964	positive
2015-11-02	0.45389999999999997	positive
2015-11-03	-0.34030000000000005	negative
2015-11-04	-0.2022	negative
2015-11-05	-2.8796	negative
2015-11-06	-1.4431000000000003	negative
2015-11-07	-1.2789000000000001	negative
2015-11-08	-0.3549	negative
2015-11-09	1.3118	positive
2015-11-10	2.0378000000000003	positive
2015-11-11	-1.8468	negative
2015-11-12	2.6445	positive
2015-11-13	-0.6952	negative
2015-11-14	-0.7123000000000002	negative
2015-11-15	-0.02080000000000004	negative
2015-11-16	1.3625	positive
2015-11-17	-1.304	negative
2015-11-18	1.7536	positive
2015-11-19	-2.279	negative
2015-11-20	-0.5058	negative
2015-11-21	0.02849999999999997	positive
2015-11-22	-1.1446999999999998	negative
2015-11-23	0.9791	positive
2015-11-24	-0.7838	negative
2015-11-25	-1.4727999999999999	negative
2015-11-26	0.5337	positive
2015-11-27	-1.936	negative
2015-11-28	0.5431	positive
2015-11-29	0.843	positive
2015-11-30	-1.1918	negative
2015-12-01	2.3658	positive
2015-12-02	1.2937	positive
2015-12-03	-2.0044	negative
2015-12-04	-1.6481	negative
2015-12-05	1.1027	positive
2015-12-06	1.7317	positive
2015-12-07	-2.4192	negative
2015-12-08	-0.6691	negative
2015-12-09	-2.8465	negative
2015-12-10	1.8914	positive
2015-12-11	-0.5733999999999999	negative
2015-12-12	-1.4742000000000002	negative
2015-12-13	-1.367	negative
2015-12-14	2.2296	positive
2015-12-15	-0.9867	negative
2015-12-16	1.5315	positive
2015-12-17	0.05360000000000009	positive
2015-12-18	-0.3711	negative
2015-12-19	2.8683	positive
2015-12-20	0.9901999999999996	positive
2015-12-21	0.515	positive
2015-12-22	0.9826	positive
2015-12-23	0.11629999999999996	positive
2015-12-24	0.2023	positive
2015-12-25	0.7594	positive
2015-12-26	0.8271	positive
2015-12-27	1.0446	positive
2015-12-28	3.0168	positive
2015-12-29	-1.7845	negative
2015-12-30	2.7153	positive
2015-12-31	0.6238	positive
2016-01-01	0.49339999999999995	positive
2016-01-02	-1.0030000000000001	negative
2016-01-03	-0.5461	negative
2016-01-04	3.4378	positive
2016-01-05	-1.2382	negative
2016-01-06	1.2898999999999998	positive
2016-01-07	-0.9624	negative
2016-01-08	-1.1075	negative
2016-01-09	-3.1683	negative
2016-01-10	-0.3485000000000001	negative
2016-01-11	-1.8397999999999999	negative
2016-01-12	-1.0917	negative
2016-01-13	1.6425	positive
2016-01-14	3.2092	positive
2016-01-15	1.1904	positive
2016-01-16	1.3948	positive
2016-01-17	2.3484	positive
2016-01-18	-0.8693	negative
2016-01-19	2.7843	positive
2016-01-20	-0.25920000000000004	negative
2016-01-21	-0.8324000000000003	negative
2016-01-22	-3.3506	negative
2016-01-23	-0.7017	negative
2016-01-24	-1.4036999999999997	negative
2016-01-25	-4.3759	negative
2016-01-26	3.9966	positive
2016-01-27	-1.9919	negative
2016-01-28	0.28570000000000007	positive
2016-01-29	-3.11	negative
2016-01-30	-0.05939999999999995	negative
2016-01-31	-1.3408	negative
2016-02-01	-2.0164	negative
2016-02-02	1.2223	positive
2016-02-03	1.2546	positive
2016-02-04	2.3139000000000003	positive
2016-02-05	0.4181	positive
2016-02-06	-2.4633000000000003	negative
2016-02-07	-1.3576000000000001	negative
2016-02-08	0.033399999999999985	positive
2016-02-09	3.5751999999999997	positive
2016-02-10	-0.8263	negative
2016-02-11	0.27160000000000006	positive
2016-02-12	0.17770000000000002	positive
2016-02-13	-0.13029999999999997	negative
2016-02-14	-0.4760000000000001	negative
2016-02-15	1.5573000000000001	positive
2016-02-16	-0.3847	negative
2016-02-17	-0.19510000000000005	negative
2016-02-18	-1.9876	negative
2016-02-19	-0.18859999999999993	negative
2016-02-20	1.2367	positive
2016-02-21	1.4428	positive
2016-02-22	0.3723	positive
2016-02-23	3.404	positive
2016-02-24	2.1511	positive
2016-02-25	3.7378	positive
2016-02-26	1.6158000000000001	positive
2016-02-27	-0.23670000000000008	negative
2016-02-28	0.3982999999999999	positive
2016-02-29	-1.138	negative
2016-03-01	-0.40889999999999993	negative
2016-03-02	0.27749999999999997	positive
2016-03-03	3.6336	positive
2016-03-04	0.6661999999999998	positive
2016-03-05	-0.483	negative
2016-03-06	-1.8339	negative
2016-03-07	-0.6464999999999999	negative
2016-03-08	-0.29000000000000004	negative
2016-03-09	0.5427000000000001	positive
2016-03-10	-1.1893999999999998	negative
2016-03-11	0.08779999999999988	positive
2016-03-12	1.6219	positive
2016-03-13	0.6768999999999998	positive
2016-03-14	0.6369	positive
2016-03-15	0.1027	positive
2016-03-16	0.7221	positive
2016-03-17	1.3502	positive
2016-03-18	1.6242999999999999	positive
2016-03-19	3.3047000000000004	positive
2016-03-20	-1.3420999999999998	negative
2016-03-21	1.5857	positive
2016-03-22	0.7853	positive
2016-03-23	1.8575	positive
2016-03-24	1.0362	positive
2016-03-25	0.008600000000000163	positive
2016-03-26	0.9432000000000003	positive
2016-03-27	0.22479999999999994	positive
2016-03-28	1.9682	positive
2016-03-29	1.1255999999999997	positive
2016-03-30	0.9145999999999999	positive
2016-03-31	0.2835	positive
2016-04-01	1.5923	positive
2016-04-02	-0.10849999999999999	negative
2016-04-03	0.6049	positive
2016-04-04	-0.8187	negative
2016-04-05	2.9206	positive
2016-04-06	1.0491	positive
2016-04-07	0.5444	positive
2016-04-08	1.0697	positive
2016-04-09	0.3275000000000001	positive
2016-04-10	-0.1778	negative
2016-04-11	0.6268	positive
2016-04-12	2.056	positive
2016-04-13	-1.6006	negative
2016-04-14	-0.6459	negative
2016-04-15	0.3831	positive
2016-04-16	-0.2768999999999999	negative
2016-04-17	-0.24319999999999997	negative
2016-04-18	-1.7470999999999999	negative
2016-04-19	-0.7283000000000001	negative
2016-04-20	-1.7539	negative
2016-04-21	-0.2477000000000001	negative
2016-04-22	-1.2552	negative
2016-04-23	-0.6354999999999998	negative
2016-04-24	-0.7302000000000001	negative
2016-04-25	3.2906	positive
2016-04-26	1.622	positive
2016-04-27	-0.16210000000000002	negative
2016-04-28	-0.8037000000000001	negative
2016-04-29	0.34879999999999994	positive
2016-04-30	0.6776999999999999	positive
2016-05-01	-0.7506	negative
2016-05-02	-0.7998	negative
2016-05-03	1.693	positive
2016-05-04	0.7075999999999999	positive
2016-05-05	0.886	positive
2016-05-06	1.8617	positive
2016-05-07	2.9298	positive
2016-05-08	-2.1416	negative
2016-05-09	0.2946000000000001	positive
2016-05-10	0.32769999999999994	positive
2016-05-11	0.14760000000000006	positive
2016-05-12	-0.15589999999999993	negative
2016-05-13	2.6193	positive
2016-05-14	-2.0749	negative
2016-05-15	-0.48350000000000026	negative
2016-05-16	-44.2395	negative
2016-05-17	1.1171	positive
2016-05-18	-1.1467	negative
2016-05-19	1.4646	positive
2016-05-20	0.2249	positive
2016-05-21	1.8008	positive
2016-05-22	0.23580000000000007	positive
2016-05-23	1.1811	positive
2016-05-24	-0.08310000000000001	negative
2016-05-25	0.07519999999999999	positive
2016-05-26	-2.2063	negative
2016-05-27	-0.5073999999999999	negative
2016-05-28	1.3562	positive
2016-05-29	-0.24420000000000008	negative
2016-05-30	2.0947	positive
2016-05-31	0.34380000000000005	positive
2016-06-01	3.0524	positive
2016-06-02	-2.5342000000000002	negative
2016-06-03	1.0191000000000001	positive
2016-06-04	1.8415	positive
2016-06-05	1.7204000000000002	positive
2016-06-06	-2.6121	negative
2016-06-07	-0.6923	negative
2016-06-08	-0.7292	negative
2016-06-09	-0.8129000000000001	negative
2016-06-10	0.8635999999999999	positive
2016-06-11	0.6549	positive
2016-06-12	-2.2761	negative
2016-06-13	-0.5358	negative
2016-06-14	5.9822	positive
2016-06-15	-1.0733	negative
2016-06-16	0.911	positive
2016-06-17	0.1310999999999999	positive
2016-06-18	-2.2459000000000002	negative
2016-06-19	2.082	positive
2016-06-20	-1.5822	negative
2016-06-21	1.7341000000000002	positive
2016-06-22	0.7678	positive
2016-06-23	0.5247999999999999	positive
2016-06-24	2.2046	positive
2016-06-25	1.0791	positive
2016-06-26	-0.31389999999999996	negative
2016-06-27	-2.3728	negative
2016-06-28	0.1491	positive
2016-06-29	-0.6544000000000001	negative
2016-06-30	-0.03510000000000002	negative
2016-07-01	1.6797999999999997	positive
2016-07-02	-0.3903999999999999	negative
2016-07-03	1.2691000000000001	positive
2016-07-04	-0.6977000000000001	negative
2016-07-05	-1.7605	negative
2016-07-06	1.4443000000000001	positive
2016-07-07	0.5277999999999999	positive
2016-07-08	-0.38930000000000003	negative
2016-07-09	-0.06549999999999989	negative
2016-07-10	-1.3401	negative
2016-07-11	-1.5413999999999999	negative
2016-07-12	-0.07599999999999996	negative
2016-07-13	0.0588999999999999	positive
2016-07-14	0.8857999999999999	positive
2016-07-15	0.2812000000000001	positive
2016-07-16	-0.6053	negative
2016-07-17	-2.1103	negative
2016-07-18	-4.6356	negative
2016-07-19	2.9127	positive
2016-07-20	-6.0779	negative
2016-07-21	2.0254	positive
2016-07-22	-1.6468999999999998	negative
2016-07-23	3.892	positive
2016-07-24	2.1159	positive
2016-07-25	-2.5572000000000004	negative
2016-07-26	-0.9497	negative
2016-07-27	1.8078000000000003	positive
2016-07-28	0.13460000000000005	positive
2016-07-29	1.3533	positive
2016-07-30	4.1533999999999995	positive
2016-07-31	-0.2654000000000001	negative
2016-08-01	0.07749999999999992	positive
2016-08-02	2.0167	positive
2016-08-03	1.4406	positive
2016-08-04	2.3563	positive
2016-08-05	0.39709999999999995	positive
2016-08-06	-0.7684000000000001	negative
2016-08-07	-2.0805	negative
2016-08-08	2.6881	positive
2016-08-09	0.16999999999999987	positive
2016-08-10	2.4271	positive
2016-08-11	-0.5902000000000001	negative
2016-08-12	0.6462999999999999	positive
2016-08-13	0.9035000000000001	positive
2016-08-14	-0.2933999999999999	negative
2016-08-15	1.2421	positive
2016-08-16	-0.6336999999999999	negative
2016-08-17	-0.005199999999999982	negative
2016-08-18	1.9905	positive
2016-08-19	0.8532	positive
2016-08-20	-0.25120000000000003	negative
2016-08-21	2.6494999999999997	positive
2016-08-22	0.5653000000000001	positive
2016-08-23	-0.24080000000000013	negative
2016-08-24	-2.14	negative
2016-08-25	-0.344	negative
2016-08-26	0.22289999999999996	positive
2016-08-27	-1.068	negative
2016-08-28	-0.09930000000000005	negative
2016-08-29	-0.6226	negative
2016-08-30	-0.7994	negative
2016-08-31	1.1623999999999999	positive
2016-09-01	0.5650000000000001	positive
2016-09-02	-0.8924999999999998	negative
2016-09-03	-0.06120000000000003	negative
2016-09-04	-1.2631	negative
2016-09-05	0.5180999999999999	positive
2016-09-06	0.2023	positive
2016-09-07	-1.8035	negative
2016-09-08	1.2732	positive
2016-09-09	-0.15980000000000005	negative
2016-09-10	2.6259	positive
2016-09-11	1.027	positive
2016-09-12	-1.2838000000000003	negative
2016-09-13	-0.7641000000000001	negative
2016-09-14	2.6174	positive
2016-09-15	2.3367	positive
2016-09-16	-3.7472	negative
2016-09-17	-1.8844	negative
2016-09-18	-1.3582999999999998	negative
2016-09-19	-1.3416000000000001	negative
2016-09-20	0.7509	positive
2016-09-21	-1.2139	negative
2016-09-22	1.2395	positive
2016-09-23	-2.6189	negative
2016-09-24	0.16779999999999995	positive
2016-09-25	0.7266000000000001	positive
2016-09-26	-1.8552	negative
2016-09-27	3.5069	positive
2016-09-28	2.2092	positive
2016-09-29	1.6868999999999998	positive
2016-09-30	0.22719999999999993	positive
2016-10-01	-0.7555999999999999	negative
2016-10-02	2.2156	positive
2016-10-03	-1.4852999999999998	negative
2016-10-04	-2.8853	negative
2016-10-05	-0.966	negative
2016-10-06	1.2412	positive
2016-10-07	0.7641	positive
2016-10-08	4.5003	positive
2016-10-09	4.893	positive
2016-10-10	2.7234000000000003	positive
2016-10-11	-0.4535999999999999	negative
2016-10-12	-4.0553	negative
2016-10-13	3.0475	positive
2016-10-14	1.0337	positive
2016-10-15	-0.2741	negative
2016-10-16	3.4655	positive
2016-10-17	1.9061	positive
2016-10-18	1.1551	positive
2016-10-19	0.4033999999999999	positive
2016-10-20	1.8120999999999998	positive
2016-10-21	-1.2266	negative
2016-10-22	-1.1613	negative
2016-10-23	-0.5303	negative
2016-10-24	-0.06420000000000003	negative
2016-10-25	1.1676	positive
2016-10-26	-0.6373	negative
2016-10-27	2.3517	positive
2016-10-28	0.885	positive
2016-10-29	1.8783	positive
2016-10-30	-0.903	negative
2016-10-31	0.11360000000000009	positive
2016-11-01	-1.4929999999999999	negative
2016-11-02	-0.3795	negative
2016-11-03	2.4643	positive
2016-11-04	1.7391	positive
2016-11-05	1.1445	positive
2016-11-06	0.6082000000000001	positive
2016-11-07	-0.28650000000000014	negative
2016-11-08	-1.2983	negative
2016-11-09	-0.10840000000000005	negative
2016-11-10	3.2651	positive
2016-11-11	-0.9779000000000001	negative
